,condition,correct,current_position,exp_stage,experiment_exp_id,goal_state,key_press,min_moves,num_moves_made,possible_responses,problem_id,problem_time,rt,start_state,text,time_elapsed,trial_id,trial_type,worker_id
140,PA_with_intermediate,True,,test,ward_and_allport,,-1,3.0,3.0,none,9.0,12363.0,-1,,,166521,feedback,poldrack-single-stim,s499
141,PA_with_intermediate,,"0,0,0,0,0,0,1,2,0",test,ward_and_allport,"2,3,0,0,0,0,1,0,0",82,3.0,1.0,82,10.0,,3210,"0,0,0,0,0,0,1,2,3",,169743,to_hand,poldrack-single-stim,s499
142,PA_with_intermediate,,"0,0,0,3,0,0,1,2,0",test,ward_and_allport,"2,3,0,0,0,0,1,0,0",71,3.0,1.0,"89,71,82",10.0,,209,"0,0,0,0,0,0,1,2,3",,169954,to_board,poldrack-single-stim,s499
143,PA_with_intermediate,,"0,0,0,3,0,0,1,0,0",test,ward_and_allport,"2,3,0,0,0,0,1,0,0",82,3.0,2.0,"71,82",10.0,,836,"0,0,0,0,0,0,1,2,3",,170801,to_hand,poldrack-single-stim,s499
144,PA_with_intermediate,,"2,0,0,3,0,0,1,0,0",test,ward_and_allport,"2,3,0,0,0,0,1,0,0",89,3.0,2.0,"89,71,82",10.0,,214,"0,0,0,0,0,0,1,2,3",,171017,to_board,poldrack-single-stim,s499
145,PA_with_intermediate,,"2,0,0,0,0,0,1,0,0",test,ward_and_allport,"2,3,0,0,0,0,1,0,0",71,3.0,3.0,"89,71,82",10.0,,750,"0,0,0,0,0,0,1,2,3",,171778,to_hand,poldrack-single-stim,s499
146,PA_with_intermediate,,"2,3,0,0,0,0,1,0,0",test,ward_and_allport,"2,3,0,0,0,0,1,0,0",89,3.0,3.0,"89,71,82",10.0,,205,"0,0,0,0,0,0,1,2,3",,171985,to_board,poldrack-single-stim,s499
147,PA_with_intermediate,True,,test,ward_and_allport,,-1,3.0,3.0,none,10.0,7477.0,-1,,,173998,feedback,poldrack-single-stim,s499
148,PA_without_intermediate,,"0,0,0,1,2,0,0,0,0",test,ward_and_allport,"1,0,0,0,0,0,3,2,0",71,3.0,1.0,71,11.0,,2823,"0,0,0,1,2,3,0,0,0",,176831,to_hand,poldrack-single-stim,s499
149,PA_without_intermediate,,"0,0,0,1,2,0,3,0,0",test,ward_and_allport,"1,0,0,0,0,0,3,2,0",82,3.0,1.0,"89,71,82",11.0,,208,"0,0,0,1,2,3,0,0,0",,177041,to_board,poldrack-single-stim,s499
150,PA_without_intermediate,,"0,0,0,1,0,0,3,0,0",test,ward_and_allport,"1,0,0,0,0,0,3,2,0",71,3.0,2.0,"71,82",11.0,,1053,"0,0,0,1,2,3,0,0,0",,178102,to_hand,poldrack-single-stim,s499
151,PA_without_intermediate,,"0,0,0,1,0,0,3,2,0",test,ward_and_allport,"1,0,0,0,0,0,3,2,0",82,3.0,2.0,"89,71,82",11.0,,198,"0,0,0,1,2,3,0,0,0",,178302,to_board,poldrack-single-stim,s499
152,PA_without_intermediate,,"0,0,0,0,0,0,3,2,0",test,ward_and_allport,"1,0,0,0,0,0,3,2,0",71,3.0,3.0,"71,82",11.0,,1101,"0,0,0,1,2,3,0,0,0",,179415,to_hand,poldrack-single-stim,s499
153,PA_without_intermediate,,"1,0,0,0,0,0,3,2,0",test,ward_and_allport,"1,0,0,0,0,0,3,2,0",89,3.0,3.0,"89,71,82",11.0,,203,"0,0,0,1,2,3,0,0,0",,179619,to_board,poldrack-single-stim,s499
154,PA_without_intermediate,True,,test,ward_and_allport,,-1,3.0,3.0,none,11.0,8042.0,-1,,,182040,feedback,poldrack-single-stim,s499
155,PA_with_intermediate,,"0,0,0,0,0,0,1,2,0",test,ward_and_allport,"2,0,0,0,0,0,1,3,0",82,3.0,1.0,82,12.0,,2207,"0,0,0,0,0,0,1,2,3",,184258,to_hand,poldrack-single-stim,s499
156,PA_with_intermediate,,"0,0,0,3,0,0,1,2,0",test,ward_and_allport,"2,0,0,0,0,0,1,3,0",71,3.0,1.0,"89,71,82",12.0,,553,"0,0,0,0,0,0,1,2,3",,184814,to_board,poldrack-single-stim,s499
157,PA_with_intermediate,,"0,0,0,3,0,0,1,0,0",test,ward_and_allport,"2,0,0,0,0,0,1,3,0",82,3.0,2.0,"71,82",12.0,,1716,"0,0,0,0,0,0,1,2,3",,186543,to_hand,poldrack-single-stim,s499
158,PA_with_intermediate,,"2,0,0,3,0,0,1,0,0",test,ward_and_allport,"2,0,0,0,0,0,1,3,0",89,3.0,2.0,"89,71,82",12.0,,330,"0,0,0,0,0,0,1,2,3",,186875,to_board,poldrack-single-stim,s499
159,PA_with_intermediate,,"2,0,0,0,0,0,1,0,0",test,ward_and_allport,"2,0,0,0,0,0,1,3,0",71,3.0,3.0,"89,71,82",12.0,,1046,"0,0,0,0,0,0,1,2,3",,187932,to_hand,poldrack-single-stim,s499
160,PA_with_intermediate,,"2,0,0,0,0,0,1,3,0",test,ward_and_allport,"2,0,0,0,0,0,1,3,0",82,3.0,3.0,"89,71,82",12.0,,329,"0,0,0,0,0,0,1,2,3",,188263,to_board,poldrack-single-stim,s499
161,PA_with_intermediate,True,,test,ward_and_allport,,-1,3.0,3.0,none,12.0,10002.0,-1,,,192042,feedback,poldrack-single-stim,s499
162,PA_with_intermediate,,"1,2,0,0,0,0,0,0,0",test,ward_and_allport,"1,0,0,2,3,0,0,0,0",89,3.0,1.0,89,13.0,,3059,"1,2,3,0,0,0,0,0,0",,195112,to_hand,poldrack-single-stim,s499
163,PA_with_intermediate,,"1,2,0,0,0,0,3,0,0",test,ward_and_allport,"1,0,0,2,3,0,0,0,0",82,3.0,1.0,"89,71,82",13.0,,1056,"1,2,3,0,0,0,0,0,0",,196170,to_board,poldrack-single-stim,s499
164,PA_with_intermediate,,"1,0,0,0,0,0,3,0,0",test,ward_and_allport,"1,0,0,2,3,0,0,0,0",89,3.0,2.0,"89,82",13.0,,1360,"1,2,3,0,0,0,0,0,0",,197543,to_hand,poldrack-single-stim,s499
165,PA_with_intermediate,,"1,0,0,2,0,0,3,0,0",test,ward_and_allport,"1,0,0,2,3,0,0,0,0",71,3.0,2.0,"89,71,82",13.0,,339,"1,2,3,0,0,0,0,0,0",,197885,to_board,poldrack-single-stim,s499
166,PA_with_intermediate,,"1,0,0,2,0,0,0,0,0",test,ward_and_allport,"1,0,0,2,3,0,0,0,0",82,3.0,3.0,"89,71,82",13.0,,935,"1,2,3,0,0,0,0,0,0",,198830,to_hand,poldrack-single-stim,s499
167,PA_with_intermediate,,"1,0,0,2,3,0,0,0,0",test,ward_and_allport,"1,0,0,2,3,0,0,0,0",71,3.0,3.0,"89,71,82",13.0,,345,"1,2,3,0,0,0,0,0,0",,199177,to_board,poldrack-single-stim,s499
168,PA_with_intermediate,True,,test,ward_and_allport,,-1,3.0,3.0,none,13.0,9829.0,-1,,,201871,feedback,poldrack-single-stim,s499
169,PA_without_intermediate,,"0,0,0,0,0,0,1,2,0",test,ward_and_allport,"2,0,0,3,1,0,0,0,0",82,3.0,1.0,82,14.0,,3029,"0,0,0,0,0,0,1,2,3",,204910,to_hand,poldrack-single-stim,s499
170,PA_without_intermediate,,"0,0,0,3,0,0,1,2,0",test,ward_and_allport,"2,0,0,3,1,0,0,0,0",71,3.0,1.0,"89,71,82",14.0,,242,"0,0,0,0,0,0,1,2,3",,205153,to_board,poldrack-single-stim,s499
171,PA_without_intermediate,,"0,0,0,3,0,0,1,0,0",test,ward_and_allport,"2,0,0,3,1,0,0,0,0",82,3.0,2.0,"71,82",14.0,,2124,"0,0,0,0,0,0,1,2,3",,207289,to_hand,poldrack-single-stim,s499
172,PA_without_intermediate,,"2,0,0,3,0,0,1,0,0",test,ward_and_allport,"2,0,0,3,1,0,0,0,0",89,3.0,2.0,"89,71,82",14.0,,614,"0,0,0,0,0,0,1,2,3",,207905,to_board,poldrack-single-stim,s499
173,PA_without_intermediate,,"2,0,0,3,0,0,0,0,0",test,ward_and_allport,"2,0,0,3,1,0,0,0,0",82,3.0,3.0,"89,71,82",14.0,,700,"0,0,0,0,0,0,1,2,3",,208618,to_hand,poldrack-single-stim,s499
174,PA_without_intermediate,,"2,0,0,3,1,0,0,0,0",test,ward_and_allport,"2,0,0,3,1,0,0,0,0",71,3.0,3.0,"89,71,82",14.0,,370,"0,0,0,0,0,0,1,2,3",,208991,to_board,poldrack-single-stim,s499
175,PA_without_intermediate,True,,test,ward_and_allport,,-1,3.0,3.0,none,14.0,10360.0,-1,,,212230,feedback,poldrack-single-stim,s499
177,PA_without_intermediate,,"0,0,0,0,0,0,1,2,0",test,ward_and_allport,"2,0,0,3,1,0,0,0,0",82,3.0,1.0,82,15.0,,3180,"0,0,0,0,0,0,1,2,3",,220425,to_hand,poldrack-single-stim,s499
178,PA_without_intermediate,,"0,0,0,3,0,0,1,2,0",test,ward_and_allport,"2,0,0,3,1,0,0,0,0",71,3.0,1.0,"89,71,82",15.0,,321,"0,0,0,0,0,0,1,2,3",,220748,to_board,poldrack-single-stim,s499
179,PA_without_intermediate,,"0,0,0,3,0,0,1,0,0",test,ward_and_allport,"2,0,0,3,1,0,0,0,0",82,3.0,2.0,"71,82",15.0,,1556,"0,0,0,0,0,0,1,2,3",,222317,to_hand,poldrack-single-stim,s499
180,PA_without_intermediate,,"2,0,0,3,0,0,1,0,0",test,ward_and_allport,"2,0,0,3,1,0,0,0,0",89,3.0,2.0,"89,71,82",15.0,,199,"0,0,0,0,0,0,1,2,3",,222518,to_board,poldrack-single-stim,s499
181,PA_without_intermediate,,"2,0,0,3,0,0,0,0,0",test,ward_and_allport,"2,0,0,3,1,0,0,0,0",82,3.0,3.0,"89,71,82",15.0,,814,"0,0,0,0,0,0,1,2,3",,223344,to_hand,poldrack-single-stim,s499
182,PA_without_intermediate,,"2,0,0,3,1,0,0,0,0",test,ward_and_allport,"2,0,0,3,1,0,0,0,0",71,3.0,3.0,"89,71,82",15.0,,384,"0,0,0,0,0,0,1,2,3",,223731,to_board,poldrack-single-stim,s499
183,PA_without_intermediate,True,,test,ward_and_allport,,-1,3.0,3.0,none,15.0,14873.0,-1,,,227103,feedback,poldrack-single-stim,s499
184,PA_without_intermediate,,"1,2,0,0,0,0,0,0,0",test,ward_and_allport,"0,0,0,2,0,0,3,1,0",89,3.0,1.0,89,16.0,,2507,"1,2,3,0,0,0,0,0,0",,229624,to_hand,poldrack-single-stim,s499
185,PA_without_intermediate,,"1,2,0,0,0,0,3,0,0",test,ward_and_allport,"0,0,0,2,0,0,3,1,0",82,3.0,1.0,"89,71,82",16.0,,243,"1,2,3,0,0,0,0,0,0",,229868,to_board,poldrack-single-stim,s499
186,PA_without_intermediate,,"1,0,0,0,0,0,3,0,0",test,ward_and_allport,"0,0,0,2,0,0,3,1,0",89,3.0,2.0,"89,82",16.0,,1946,"1,2,3,0,0,0,0,0,0",,231828,to_hand,poldrack-single-stim,s499
187,PA_without_intermediate,,"1,0,0,2,0,0,3,0,0",test,ward_and_allport,"0,0,0,2,0,0,3,1,0",71,3.0,2.0,"89,71,82",16.0,,182,"1,2,3,0,0,0,0,0,0",,232012,to_board,poldrack-single-stim,s499
188,PA_without_intermediate,,"0,0,0,2,0,0,3,0,0",test,ward_and_allport,"0,0,0,2,0,0,3,1,0",89,3.0,3.0,"89,71,82",16.0,,704,"1,2,3,0,0,0,0,0,0",,232728,to_hand,poldrack-single-stim,s499
189,PA_without_intermediate,,"0,0,0,2,0,0,3,1,0",test,ward_and_allport,"0,0,0,2,0,0,3,1,0",82,3.0,3.0,"89,71,82",16.0,,412,"1,2,3,0,0,0,0,0,0",,233142,to_board,poldrack-single-stim,s499
190,PA_without_intermediate,True,,test,ward_and_allport,,-1,3.0,3.0,none,16.0,8052.0,-1,,,235156,feedback,poldrack-single-stim,s499
191,PA_without_intermediate,,"0,0,0,1,2,0,0,0,0",test,ward_and_allport,"2,0,0,0,0,0,3,1,0",71,3.0,1.0,71,17.0,,2627,"0,0,0,1,2,3,0,0,0",,237796,to_hand,poldrack-single-stim,s499
192,PA_without_intermediate,,"0,0,0,1,2,0,3,0,0",test,ward_and_allport,"2,0,0,0,0,0,3,1,0",82,3.0,1.0,"89,71,82",17.0,,217,"0,0,0,1,2,3,0,0,0",,238015,to_board,poldrack-single-stim,s499
193,PA_without_intermediate,,"0,0,0,1,0,0,3,0,0",test,ward_and_allport,"2,0,0,0,0,0,3,1,0",71,3.0,2.0,"71,82",17.0,,1430,"0,0,0,1,2,3,0,0,0",,239457,to_hand,poldrack-single-stim,s499
194,PA_without_intermediate,,"2,0,0,1,0,0,3,0,0",test,ward_and_allport,"2,0,0,0,0,0,3,1,0",89,3.0,2.0,"89,71,82",17.0,,216,"0,0,0,1,2,3,0,0,0",,239675,to_board,poldrack-single-stim,s499
195,PA_without_intermediate,,"2,0,0,0,0,0,3,0,0",test,ward_and_allport,"2,0,0,0,0,0,3,1,0",71,3.0,3.0,"89,71,82",17.0,,485,"0,0,0,1,2,3,0,0,0",,240171,to_hand,poldrack-single-stim,s499
196,PA_without_intermediate,,"2,0,0,0,0,0,3,1,0",test,ward_and_allport,"2,0,0,0,0,0,3,1,0",82,3.0,3.0,"89,71,82",17.0,,318,"0,0,0,1,2,3,0,0,0",,240491,to_board,poldrack-single-stim,s499
197,PA_without_intermediate,True,,test,ward_and_allport,,-1,3.0,3.0,none,17.0,7755.0,-1,,,242911,feedback,poldrack-single-stim,s499
198,PA_with_intermediate,,"0,0,0,0,0,0,1,2,0",test,ward_and_allport,"0,0,0,2,3,0,1,0,0",82,3.0,1.0,82,18.0,,3662,"0,0,0,0,0,0,1,2,3",,246586,to_hand,poldrack-single-stim,s499
199,PA_with_intermediate,,"0,0,0,3,0,0,1,2,0",test,ward_and_allport,"0,0,0,2,3,0,1,0,0",71,3.0,1.0,"89,71,82",18.0,,207,"0,0,0,0,0,0,1,2,3",,246796,to_board,poldrack-single-stim,s499
200,PA_with_intermediate,,"0,0,0,3,0,0,1,0,0",test,ward_and_allport,"0,0,0,2,3,0,1,0,0",82,3.0,2.0,"71,82",18.0,,549,"0,0,0,0,0,0,1,2,3",,247358,to_hand,poldrack-single-stim,s499
201,PA_with_intermediate,,"2,0,0,3,0,0,1,0,0",test,ward_and_allport,"0,0,0,2,3,0,1,0,0",89,3.0,2.0,"89,71,82",18.0,,261,"0,0,0,0,0,0,1,2,3",,247621,to_board,poldrack-single-stim,s499
202,PA_with_intermediate,,"2,0,0,0,0,0,1,0,0",test,ward_and_allport,"0,0,0,2,3,0,1,0,0",71,3.0,3.0,"89,71,82",18.0,,466,"0,0,0,0,0,0,1,2,3",,248100,to_hand,poldrack-single-stim,s499
203,PA_with_intermediate,,"2,3,0,0,0,0,1,0,0",test,ward_and_allport,"0,0,0,2,3,0,1,0,0",89,3.0,3.0,"89,71,82",18.0,,192,"0,0,0,0,0,0,1,2,3",,248294,to_board,poldrack-single-stim,s499
204,PA_with_intermediate,,"2,0,0,0,0,0,1,0,0",test,ward_and_allport,"0,0,0,2,3,0,1,0,0",89,3.0,4.0,"89,82",18.0,,4315,"0,0,0,0,0,0,1,2,3",,252623,to_hand,poldrack-single-stim,s499
205,PA_with_intermediate,,"2,0,0,3,0,0,1,0,0",test,ward_and_allport,"0,0,0,2,3,0,1,0,0",71,3.0,4.0,"89,71,82",18.0,,263,"0,0,0,0,0,0,1,2,3",,252888,to_board,poldrack-single-stim,s499
206,PA_with_intermediate,,"2,0,0,0,0,0,1,0,0",test,ward_and_allport,"0,0,0,2,3,0,1,0,0",71,3.0,5.0,"89,71,82",18.0,,2381,"0,0,0,0,0,0,1,2,3",,255283,to_hand,poldrack-single-stim,s499
207,PA_with_intermediate,,"2,0,0,0,0,0,1,3,0",test,ward_and_allport,"0,0,0,2,3,0,1,0,0",82,3.0,5.0,"89,71,82",18.0,,589,"0,0,0,0,0,0,1,2,3",,255874,to_board,poldrack-single-stim,s499
208,PA_with_intermediate,,"0,0,0,0,0,0,1,3,0",test,ward_and_allport,"0,0,0,2,3,0,1,0,0",89,3.0,6.0,"89,82",18.0,,868,"0,0,0,0,0,0,1,2,3",,256758,to_hand,poldrack-single-stim,s499
209,PA_with_intermediate,,"0,0,0,2,0,0,1,3,0",test,ward_and_allport,"0,0,0,2,3,0,1,0,0",71,3.0,6.0,"89,71,82",18.0,,410,"0,0,0,0,0,0,1,2,3",,257170,to_board,poldrack-single-stim,s499
210,PA_with_intermediate,,"0,0,0,2,0,0,1,0,0",test,ward_and_allport,"0,0,0,2,3,0,1,0,0",82,3.0,7.0,"71,82",18.0,,530,"0,0,0,0,0,0,1,2,3",,257716,to_hand,poldrack-single-stim,s499
211,PA_with_intermediate,,"0,0,0,2,3,0,1,0,0",test,ward_and_allport,"0,0,0,2,3,0,1,0,0",71,3.0,7.0,"89,71,82",18.0,,280,"0,0,0,0,0,0,1,2,3",,257999,to_board,poldrack-single-stim,s499
212,PA_with_intermediate,True,,test,ward_and_allport,,-1,3.0,7.0,none,18.0,17238.0,-1,,,260150,feedback,poldrack-single-stim,s499
213,PA_without_intermediate,,"1,2,0,0,0,0,0,0,0",test,ward_and_allport,"0,0,0,3,1,0,2,0,0",89,3.0,1.0,89,19.0,,2801,"1,2,3,0,0,0,0,0,0",,262964,to_hand,poldrack-single-stim,s499
214,PA_without_intermediate,,"1,2,0,3,0,0,0,0,0",test,ward_and_allport,"0,0,0,3,1,0,2,0,0",71,3.0,1.0,"89,71,82",19.0,,201,"1,2,3,0,0,0,0,0,0",,263167,to_board,poldrack-single-stim,s499
215,PA_without_intermediate,,"1,0,0,3,0,0,0,0,0",test,ward_and_allport,"0,0,0,3,1,0,2,0,0",89,3.0,2.0,"89,71",19.0,,1209,"1,2,3,0,0,0,0,0,0",,264390,to_hand,poldrack-single-stim,s499
216,PA_without_intermediate,,"1,0,0,3,0,0,2,0,0",test,ward_and_allport,"0,0,0,3,1,0,2,0,0",82,3.0,2.0,"89,71,82",19.0,,191,"1,2,3,0,0,0,0,0,0",,264583,to_board,poldrack-single-stim,s499
217,PA_without_intermediate,,"0,0,0,3,0,0,2,0,0",test,ward_and_allport,"0,0,0,3,1,0,2,0,0",89,3.0,3.0,"89,71,82",19.0,,1203,"1,2,3,0,0,0,0,0,0",,265799,to_hand,poldrack-single-stim,s499
218,PA_without_intermediate,,"0,0,0,3,1,0,2,0,0",test,ward_and_allport,"0,0,0,3,1,0,2,0,0",71,3.0,3.0,"89,71,82",19.0,,319,"1,2,3,0,0,0,0,0,0",,266120,to_board,poldrack-single-stim,s499
219,PA_without_intermediate,True,,test,ward_and_allport,,-1,3.0,3.0,none,19.0,11113.0,-1,,,271263,feedback,poldrack-single-stim,s499
220,PA_without_intermediate,,"0,0,0,1,2,0,0,0,0",test,ward_and_allport,"3,1,0,0,0,0,2,0,0",71,3.0,1.0,71,20.0,,2899,"0,0,0,1,2,3,0,0,0",,274180,to_hand,poldrack-single-stim,s499
221,PA_without_intermediate,,"3,0,0,1,2,0,0,0,0",test,ward_and_allport,"3,1,0,0,0,0,2,0,0",89,3.0,1.0,"89,71,82",20.0,,219,"0,0,0,1,2,3,0,0,0",,274401,to_board,poldrack-single-stim,s499
222,PA_without_intermediate,,"3,0,0,1,0,0,0,0,0",test,ward_and_allport,"3,1,0,0,0,0,2,0,0",71,3.0,2.0,"89,71",20.0,,1803,"0,0,0,1,2,3,0,0,0",,276218,to_hand,poldrack-single-stim,s499
223,PA_without_intermediate,,"3,0,0,1,0,0,2,0,0",test,ward_and_allport,"3,1,0,0,0,0,2,0,0",82,3.0,2.0,"89,71,82",20.0,,264,"0,0,0,1,2,3,0,0,0",,276484,to_board,poldrack-single-stim,s499
224,PA_without_intermediate,,"3,0,0,0,0,0,2,0,0",test,ward_and_allport,"3,1,0,0,0,0,2,0,0",71,3.0,3.0,"89,71,82",20.0,,747,"0,0,0,1,2,3,0,0,0",,277246,to_hand,poldrack-single-stim,s499
225,PA_without_intermediate,,"3,1,0,0,0,0,2,0,0",test,ward_and_allport,"3,1,0,0,0,0,2,0,0",89,3.0,3.0,"89,71,82",20.0,,234,"0,0,0,1,2,3,0,0,0",,277480,to_board,poldrack-single-stim,s499
226,PA_without_intermediate,True,,test,ward_and_allport,,-1,3.0,3.0,none,20.0,8369.0,-1,,,279632,feedback,poldrack-single-stim,s499
227,PA_without_intermediate,,"0,0,0,0,0,0,1,2,0",test,ward_and_allport,"3,2,0,1,0,0,0,0,0",82,3.0,1.0,82,21.0,,3871,"0,0,0,0,0,0,1,2,3",,283521,to_hand,poldrack-single-stim,s499
228,PA_without_intermediate,,"3,0,0,0,0,0,1,2,0",test,ward_and_allport,"3,2,0,1,0,0,0,0,0",89,3.0,1.0,"89,71,82",21.0,,230,"0,0,0,0,0,0,1,2,3",,283753,to_board,poldrack-single-stim,s499
229,PA_without_intermediate,,"3,0,0,0,0,0,1,0,0",test,ward_and_allport,"3,2,0,1,0,0,0,0,0",82,3.0,2.0,"89,82",21.0,,850,"0,0,0,0,0,0,1,2,3",,284620,to_hand,poldrack-single-stim,s499
230,PA_without_intermediate,,"3,2,0,0,0,0,1,0,0",test,ward_and_allport,"3,2,0,1,0,0,0,0,0",89,3.0,2.0,"89,71,82",21.0,,1002,"0,0,0,0,0,0,1,2,3",,285624,to_board,poldrack-single-stim,s499
231,PA_without_intermediate,,"3,2,0,0,0,0,0,0,0",test,ward_and_allport,"3,2,0,1,0,0,0,0,0",82,3.0,3.0,"89,82",21.0,,395,"0,0,0,0,0,0,1,2,3",,286035,to_hand,poldrack-single-stim,s499
232,PA_without_intermediate,,"3,2,0,1,0,0,0,0,0",test,ward_and_allport,"3,2,0,1,0,0,0,0,0",71,3.0,3.0,"89,71,82",21.0,,581,"0,0,0,0,0,0,1,2,3",,286619,to_board,poldrack-single-stim,s499
233,PA_without_intermediate,True,,test,ward_and_allport,,-1,3.0,3.0,none,21.0,12270.0,-1,,,291901,feedback,poldrack-single-stim,s499
234,PA_with_intermediate,,"0,0,0,1,2,0,0,0,0",test,ward_and_allport,"0,0,0,1,3,0,2,0,0",71,3.0,1.0,71,22.0,,2889,"0,0,0,1,2,3,0,0,0",,294808,to_hand,poldrack-single-stim,s499
235,PA_with_intermediate,,"3,0,0,1,2,0,0,0,0",test,ward_and_allport,"0,0,0,1,3,0,2,0,0",89,3.0,1.0,"89,71,82",22.0,,273,"0,0,0,1,2,3,0,0,0",,295083,to_board,poldrack-single-stim,s499
236,PA_with_intermediate,,"3,0,0,1,0,0,0,0,0",test,ward_and_allport,"0,0,0,1,3,0,2,0,0",71,3.0,2.0,"89,71",22.0,,1129,"0,0,0,1,2,3,0,0,0",,296229,to_hand,poldrack-single-stim,s499
237,PA_with_intermediate,,"3,0,0,1,0,0,2,0,0",test,ward_and_allport,"0,0,0,1,3,0,2,0,0",82,3.0,2.0,"89,71,82",22.0,,289,"0,0,0,1,2,3,0,0,0",,296520,to_board,poldrack-single-stim,s499
238,PA_with_intermediate,,"0,0,0,1,0,0,2,0,0",test,ward_and_allport,"0,0,0,1,3,0,2,0,0",89,3.0,3.0,"89,71,82",22.0,,824,"0,0,0,1,2,3,0,0,0",,297364,to_hand,poldrack-single-stim,s499
239,PA_with_intermediate,,"0,0,0,1,3,0,2,0,0",test,ward_and_allport,"0,0,0,1,3,0,2,0,0",71,3.0,3.0,"89,71,82",22.0,,354,"0,0,0,1,2,3,0,0,0",,297720,to_board,poldrack-single-stim,s499
240,PA_with_intermediate,True,,test,ward_and_allport,,-1,3.0,3.0,none,22.0,9875.0,-1,,,301777,feedback,poldrack-single-stim,s499
241,PA_with_intermediate,,"0,0,0,0,0,0,1,2,0",test,ward_and_allport,"2,0,0,0,0,0,1,3,0",82,3.0,1.0,82,23.0,,2335,"0,0,0,0,0,0,1,2,3",,304129,to_hand,poldrack-single-stim,s499
242,PA_with_intermediate,,"0,0,0,3,0,0,1,2,0",test,ward_and_allport,"2,0,0,0,0,0,1,3,0",71,3.0,1.0,"89,71,82",23.0,,1925,"0,0,0,0,0,0,1,2,3",,306056,to_board,poldrack-single-stim,s499
243,PA_with_intermediate,,"0,0,0,3,0,0,1,0,0",test,ward_and_allport,"2,0,0,0,0,0,1,3,0",82,3.0,2.0,"71,82",23.0,,954,"0,0,0,0,0,0,1,2,3",,307030,to_hand,poldrack-single-stim,s499
244,PA_with_intermediate,,"2,0,0,3,0,0,1,0,0",test,ward_and_allport,"2,0,0,0,0,0,1,3,0",89,3.0,2.0,"89,71,82",23.0,,288,"0,0,0,0,0,0,1,2,3",,307320,to_board,poldrack-single-stim,s499
245,PA_with_intermediate,,"2,0,0,0,0,0,1,0,0",test,ward_and_allport,"2,0,0,0,0,0,1,3,0",71,3.0,3.0,"89,71,82",23.0,,425,"0,0,0,0,0,0,1,2,3",,307764,to_hand,poldrack-single-stim,s499
246,PA_with_intermediate,,"2,0,0,0,0,0,1,3,0",test,ward_and_allport,"2,0,0,0,0,0,1,3,0",82,3.0,3.0,"89,71,82",23.0,,236,"0,0,0,0,0,0,1,2,3",,308002,to_board,poldrack-single-stim,s499
247,PA_with_intermediate,True,,test,ward_and_allport,,-1,3.0,3.0,none,23.0,8381.0,-1,,,310158,feedback,poldrack-single-stim,s499
248,PA_with_intermediate,,"1,2,0,0,0,0,0,0,0",test,ward_and_allport,"1,3,0,2,0,0,0,0,0",89,3.0,1.0,89,24.0,,4239,"1,2,3,0,0,0,0,0,0",,314415,to_hand,poldrack-single-stim,s499
249,PA_with_intermediate,,"1,2,0,0,0,0,3,0,0",test,ward_and_allport,"1,3,0,2,0,0,0,0,0",82,3.0,1.0,"89,71,82",24.0,,241,"1,2,3,0,0,0,0,0,0",,314656,to_board,poldrack-single-stim,s499
250,PA_with_intermediate,,"1,0,0,0,0,0,3,0,0",test,ward_and_allport,"1,3,0,2,0,0,0,0,0",89,3.0,2.0,"89,82",24.0,,1454,"1,2,3,0,0,0,0,0,0",,316125,to_hand,poldrack-single-stim,s499
251,PA_with_intermediate,,"1,0,0,2,0,0,3,0,0",test,ward_and_allport,"1,3,0,2,0,0,0,0,0",71,3.0,2.0,"89,71,82",24.0,,320,"1,2,3,0,0,0,0,0,0",,316447,to_board,poldrack-single-stim,s499
252,PA_with_intermediate,,"1,0,0,2,0,0,0,0,0",test,ward_and_allport,"1,3,0,2,0,0,0,0,0",82,3.0,3.0,"89,71,82",24.0,,1514,"1,2,3,0,0,0,0,0,0",,317977,to_hand,poldrack-single-stim,s499
253,PA_with_intermediate,,"1,3,0,2,0,0,0,0,0",test,ward_and_allport,"1,3,0,2,0,0,0,0,0",89,3.0,3.0,"89,71,82",24.0,,315,"1,2,3,0,0,0,0,0,0",,318294,to_board,poldrack-single-stim,s499
254,PA_with_intermediate,True,,test,ward_and_allport,,-1,3.0,3.0,none,24.0,10564.0,-1,,,320721,feedback,poldrack-single-stim,s499
255,PA_without_intermediate,,"1,2,0,0,0,0,0,0,0",test,ward_and_allport,"0,0,0,2,0,0,3,1,0",89,3.0,1.0,89,25.0,,2905,"1,2,3,0,0,0,0,0,0",,323645,to_hand,poldrack-single-stim,s499
256,PA_without_intermediate,,"1,2,0,0,0,0,3,0,0",test,ward_and_allport,"0,0,0,2,0,0,3,1,0",82,3.0,1.0,"89,71,82",25.0,,178,"1,2,3,0,0,0,0,0,0",,323825,to_board,poldrack-single-stim,s499
257,PA_without_intermediate,,"1,0,0,0,0,0,3,0,0",test,ward_and_allport,"0,0,0,2,0,0,3,1,0",89,3.0,2.0,"89,82",25.0,,1416,"1,2,3,0,0,0,0,0,0",,325259,to_hand,poldrack-single-stim,s499
258,PA_without_intermediate,,"1,0,0,2,0,0,3,0,0",test,ward_and_allport,"0,0,0,2,0,0,3,1,0",71,3.0,2.0,"89,71,82",25.0,,181,"1,2,3,0,0,0,0,0,0",,325442,to_board,poldrack-single-stim,s499
