,action,block_duration,clicked_on_loss_card,exp_stage,experiment_exp_id,gain_amount,key_press,loss_amount,num_cards,num_click_in_round,num_loss_cards,possible_responses,round_points,rt,stim_duration,text,time_elapsed,total_cards,trial_id,trial_type,which_round,worker_id
208,draw_card,782.0,0.0,test,columbia_card_task_fmri,16.0,89.0,-75.0,6.0,3.0,1.0,"89,71",48.0,782.0,782.0,,337361,,stim,poldrack-single-stim,47.0,s483
209,end_round,1323.0,0.0,test,columbia_card_task_fmri,16.0,71.0,-75.0,6.0,3.0,1.0,"89,71",48.0,1323.0,1323.0,,338687,3.0,stim,poldrack-single-stim,47.0,s483
211,draw_card,4198.0,1.0,test,columbia_card_task_fmri,21.0,89.0,-55.0,8.0,1.0,2.0,"89,71",-55.0,4198.0,4198.0,,345484,1.0,stim,poldrack-single-stim,48.0,s483
213,draw_card,1009.0,0.0,test,columbia_card_task_fmri,26.0,89.0,-65.0,8.0,1.0,2.0,"89,71",26.0,1009.0,1009.0,,349159,,stim,poldrack-single-stim,49.0,s483
214,draw_card,1060.0,0.0,test,columbia_card_task_fmri,26.0,89.0,-65.0,8.0,2.0,2.0,"89,71",52.0,1060.0,1060.0,,350222,,stim,poldrack-single-stim,49.0,s483
215,draw_card,670.0,1.0,test,columbia_card_task_fmri,26.0,89.0,-65.0,8.0,3.0,2.0,"89,71",-13.0,670.0,670.0,,350896,3.0,stim,poldrack-single-stim,49.0,s483
217,draw_card,2213.0,1.0,test,columbia_card_task_fmri,15.0,89.0,-60.0,9.0,1.0,2.0,"89,71",-60.0,2213.0,2213.0,,355503,1.0,stim,poldrack-single-stim,50.0,s483
219,draw_card,1658.0,0.0,test,columbia_card_task_fmri,13.0,89.0,-90.0,10.0,1.0,1.0,"89,71",13.0,1658.0,1658.0,,359555,,stim,poldrack-single-stim,51.0,s483
220,draw_card,426.0,0.0,test,columbia_card_task_fmri,13.0,89.0,-90.0,10.0,2.0,1.0,"89,71",26.0,426.0,426.0,,359984,,stim,poldrack-single-stim,51.0,s483
221,draw_card,425.0,1.0,test,columbia_card_task_fmri,13.0,89.0,-90.0,10.0,3.0,1.0,"89,71",-64.0,425.0,425.0,,360413,3.0,stim,poldrack-single-stim,51.0,s483
223,draw_card,960.0,0.0,test,columbia_card_task_fmri,15.0,89.0,-95.0,10.0,1.0,1.0,"89,71",15.0,960.0,960.0,,363632,,stim,poldrack-single-stim,52.0,s483
224,draw_card,474.0,0.0,test,columbia_card_task_fmri,15.0,89.0,-95.0,10.0,2.0,1.0,"89,71",30.0,474.0,474.0,,364109,,stim,poldrack-single-stim,52.0,s483
225,draw_card,1298.0,0.0,test,columbia_card_task_fmri,15.0,89.0,-95.0,10.0,3.0,1.0,"89,71",45.0,1298.0,1298.0,,365412,,stim,poldrack-single-stim,52.0,s483
226,end_round,652.0,0.0,test,columbia_card_task_fmri,15.0,71.0,-95.0,10.0,3.0,1.0,"89,71",45.0,652.0,652.0,,366068,3.0,stim,poldrack-single-stim,52.0,s483
228,draw_card,1131.0,0.0,test,columbia_card_task_fmri,16.0,89.0,-65.0,10.0,1.0,2.0,"89,71",16.0,1131.0,1131.0,,369525,,stim,poldrack-single-stim,53.0,s483
229,draw_card,889.0,0.0,test,columbia_card_task_fmri,16.0,89.0,-65.0,10.0,2.0,2.0,"89,71",32.0,889.0,889.0,,370418,,stim,poldrack-single-stim,53.0,s483
230,end_round,1104.0,0.0,test,columbia_card_task_fmri,16.0,71.0,-65.0,10.0,2.0,2.0,"89,71",32.0,1104.0,1104.0,,371525,2.0,stim,poldrack-single-stim,53.0,s483
232,draw_card,1512.0,0.0,test,columbia_card_task_fmri,7.0,89.0,-95.0,12.0,1.0,1.0,"89,71",7.0,1512.0,1512.0,,375296,,stim,poldrack-single-stim,54.0,s483
233,draw_card,733.0,1.0,test,columbia_card_task_fmri,7.0,89.0,-95.0,12.0,2.0,1.0,"89,71",-88.0,733.0,733.0,,376034,2.0,stim,poldrack-single-stim,54.0,s483
235,draw_card,2082.0,0.0,test,columbia_card_task_fmri,14.0,89.0,-75.0,12.0,1.0,2.0,"89,71",14.0,2082.0,2082.0,,380375,,stim,poldrack-single-stim,55.0,s483
236,draw_card,363.0,1.0,test,columbia_card_task_fmri,14.0,89.0,-75.0,12.0,2.0,2.0,"89,71",-61.0,363.0,363.0,,380742,2.0,stim,poldrack-single-stim,55.0,s483
238,draw_card,1785.0,0.0,test,columbia_card_task_fmri,15.0,89.0,-70.0,12.0,1.0,2.0,"89,71",15.0,1785.0,1785.0,,384922,,stim,poldrack-single-stim,56.0,s483
239,draw_card,1528.0,0.0,test,columbia_card_task_fmri,15.0,89.0,-70.0,12.0,2.0,2.0,"89,71",30.0,1528.0,1528.0,,386454,,stim,poldrack-single-stim,56.0,s483
240,end_round,475.0,0.0,test,columbia_card_task_fmri,15.0,71.0,-70.0,12.0,2.0,2.0,"89,71",30.0,475.0,475.0,,386933,2.0,stim,poldrack-single-stim,56.0,s483
242,draw_card,2493.0,0.0,test,columbia_card_task_fmri,16.0,89.0,-70.0,15.0,1.0,3.0,"89,71",16.0,2493.0,2493.0,,391821,,stim,poldrack-single-stim,57.0,s483
243,draw_card,460.0,0.0,test,columbia_card_task_fmri,16.0,89.0,-70.0,15.0,2.0,3.0,"89,71",32.0,460.0,460.0,,392285,,stim,poldrack-single-stim,57.0,s483
244,draw_card,1323.0,0.0,test,columbia_card_task_fmri,16.0,89.0,-70.0,15.0,3.0,3.0,"89,71",48.0,1323.0,1323.0,,393611,,stim,poldrack-single-stim,57.0,s483
245,end_round,557.0,0.0,test,columbia_card_task_fmri,16.0,71.0,-70.0,15.0,3.0,3.0,"89,71",48.0,557.0,557.0,,394172,3.0,stim,poldrack-single-stim,57.0,s483
247,draw_card,1372.0,0.0,test,columbia_card_task_fmri,14.0,89.0,-65.0,16.0,1.0,3.0,"89,71",14.0,1372.0,1372.0,,398279,,stim,poldrack-single-stim,58.0,s483
248,draw_card,487.0,0.0,test,columbia_card_task_fmri,14.0,89.0,-65.0,16.0,2.0,3.0,"89,71",28.0,487.0,487.0,,398770,,stim,poldrack-single-stim,58.0,s483
249,draw_card,636.0,0.0,test,columbia_card_task_fmri,14.0,89.0,-65.0,16.0,3.0,3.0,"89,71",42.0,636.0,636.0,,399411,,stim,poldrack-single-stim,58.0,s483
250,end_round,573.0,0.0,test,columbia_card_task_fmri,14.0,71.0,-65.0,16.0,3.0,3.0,"89,71",42.0,573.0,573.0,,399988,3.0,stim,poldrack-single-stim,58.0,s483
252,draw_card,1510.0,0.0,test,columbia_card_task_fmri,16.0,89.0,-75.0,16.0,1.0,3.0,"89,71",16.0,1510.0,1510.0,,403961,,stim,poldrack-single-stim,59.0,s483
253,draw_card,476.0,0.0,test,columbia_card_task_fmri,16.0,89.0,-75.0,16.0,2.0,3.0,"89,71",32.0,476.0,476.0,,404441,,stim,poldrack-single-stim,59.0,s483
254,draw_card,575.0,0.0,test,columbia_card_task_fmri,16.0,89.0,-75.0,16.0,3.0,3.0,"89,71",48.0,575.0,575.0,,405020,,stim,poldrack-single-stim,59.0,s483
255,end_round,749.0,0.0,test,columbia_card_task_fmri,16.0,71.0,-75.0,16.0,3.0,3.0,"89,71",48.0,749.0,749.0,,405772,3.0,stim,poldrack-single-stim,59.0,s483
257,draw_card,1889.0,0.0,test,columbia_card_task_fmri,16.0,89.0,-80.0,15.0,1.0,2.0,"89,71",16.0,1889.0,1889.0,,409989,,stim,poldrack-single-stim,60.0,s483
258,draw_card,511.0,0.0,test,columbia_card_task_fmri,16.0,89.0,-80.0,15.0,2.0,2.0,"89,71",32.0,511.0,511.0,,410504,,stim,poldrack-single-stim,60.0,s483
259,draw_card,747.0,0.0,test,columbia_card_task_fmri,16.0,89.0,-80.0,15.0,3.0,2.0,"89,71",48.0,747.0,747.0,,411255,,stim,poldrack-single-stim,60.0,s483
260,draw_card,725.0,0.0,test,columbia_card_task_fmri,16.0,89.0,-80.0,15.0,4.0,2.0,"89,71",64.0,725.0,725.0,,411985,,stim,poldrack-single-stim,60.0,s483
261,draw_card,886.0,0.0,test,columbia_card_task_fmri,16.0,89.0,-80.0,15.0,5.0,2.0,"89,71",80.0,886.0,886.0,,412875,,stim,poldrack-single-stim,60.0,s483
262,draw_card,1091.0,0.0,test,columbia_card_task_fmri,16.0,89.0,-80.0,15.0,6.0,2.0,"89,71",96.0,1091.0,1091.0,,413971,,stim,poldrack-single-stim,60.0,s483
263,end_round,1406.0,0.0,test,columbia_card_task_fmri,16.0,71.0,-80.0,15.0,6.0,2.0,"89,71",96.0,1406.0,1406.0,,415380,6.0,stim,poldrack-single-stim,60.0,s483
265,draw_card,2647.0,0.0,test,columbia_card_task_fmri,17.0,89.0,-80.0,15.0,1.0,2.0,"89,71",17.0,2647.0,2647.0,,420356,,stim,poldrack-single-stim,61.0,s483
266,draw_card,1018.0,0.0,test,columbia_card_task_fmri,17.0,89.0,-80.0,15.0,2.0,2.0,"89,71",34.0,1018.0,1018.0,,421379,,stim,poldrack-single-stim,61.0,s483
267,draw_card,632.0,0.0,test,columbia_card_task_fmri,17.0,89.0,-80.0,15.0,3.0,2.0,"89,71",51.0,632.0,632.0,,422016,,stim,poldrack-single-stim,61.0,s483
268,draw_card,723.0,0.0,test,columbia_card_task_fmri,17.0,89.0,-80.0,15.0,4.0,2.0,"89,71",68.0,723.0,723.0,,422744,,stim,poldrack-single-stim,61.0,s483
269,draw_card,719.0,1.0,test,columbia_card_task_fmri,17.0,89.0,-80.0,15.0,5.0,2.0,"89,71",-12.0,719.0,719.0,,423468,5.0,stim,poldrack-single-stim,61.0,s483
271,draw_card,1806.0,0.0,test,columbia_card_task_fmri,1.0,89.0,-15.0,16.0,1.0,1.0,"89,71",1.0,1806.0,1806.0,,427874,,stim,poldrack-single-stim,62.0,s483
272,draw_card,1048.0,0.0,test,columbia_card_task_fmri,1.0,89.0,-15.0,16.0,2.0,1.0,"89,71",2.0,1048.0,1048.0,,428926,,stim,poldrack-single-stim,62.0,s483
273,end_round,600.0,0.0,test,columbia_card_task_fmri,1.0,71.0,-15.0,16.0,2.0,1.0,"89,71",2.0,600.0,600.0,,429531,2.0,stim,poldrack-single-stim,62.0,s483
275,draw_card,647.0,0.0,test,columbia_card_task_fmri,10.0,89.0,-100.0,16.0,1.0,1.0,"89,71",10.0,647.0,647.0,,432915,,stim,poldrack-single-stim,63.0,s483
276,draw_card,1432.0,0.0,test,columbia_card_task_fmri,10.0,89.0,-100.0,16.0,2.0,1.0,"89,71",20.0,1432.0,1432.0,,434350,,stim,poldrack-single-stim,63.0,s483
277,end_round,607.0,0.0,test,columbia_card_task_fmri,10.0,71.0,-100.0,16.0,2.0,1.0,"89,71",20.0,607.0,607.0,,434963,2.0,stim,poldrack-single-stim,63.0,s483
279,draw_card,2198.0,0.0,test,columbia_card_task_fmri,15.0,89.0,-75.0,16.0,1.0,2.0,"89,71",15.0,2198.0,2198.0,,439693,,stim,poldrack-single-stim,64.0,s483
280,draw_card,447.0,0.0,test,columbia_card_task_fmri,15.0,89.0,-75.0,16.0,2.0,2.0,"89,71",30.0,447.0,447.0,,440145,,stim,poldrack-single-stim,64.0,s483
281,draw_card,465.0,0.0,test,columbia_card_task_fmri,15.0,89.0,-75.0,16.0,3.0,2.0,"89,71",45.0,465.0,465.0,,440615,,stim,poldrack-single-stim,64.0,s483
282,draw_card,441.0,0.0,test,columbia_card_task_fmri,15.0,89.0,-75.0,16.0,4.0,2.0,"89,71",60.0,441.0,441.0,,441061,,stim,poldrack-single-stim,64.0,s483
283,draw_card,526.0,0.0,test,columbia_card_task_fmri,15.0,89.0,-75.0,16.0,5.0,2.0,"89,71",75.0,526.0,526.0,,441592,,stim,poldrack-single-stim,64.0,s483
284,draw_card,798.0,0.0,test,columbia_card_task_fmri,15.0,89.0,-75.0,16.0,6.0,2.0,"89,71",90.0,798.0,798.0,,442394,,stim,poldrack-single-stim,64.0,s483
285,end_round,481.0,0.0,test,columbia_card_task_fmri,15.0,71.0,-75.0,16.0,6.0,2.0,"89,71",90.0,481.0,481.0,,442879,6.0,stim,poldrack-single-stim,64.0,s483
287,draw_card,2458.0,0.0,test,columbia_card_task_fmri,16.0,89.0,-80.0,16.0,1.0,2.0,"89,71",16.0,2458.0,2458.0,,448480,,stim,poldrack-single-stim,65.0,s483
288,draw_card,374.0,0.0,test,columbia_card_task_fmri,16.0,89.0,-80.0,16.0,2.0,2.0,"89,71",32.0,374.0,374.0,,448859,,stim,poldrack-single-stim,65.0,s483
289,draw_card,459.0,0.0,test,columbia_card_task_fmri,16.0,89.0,-80.0,16.0,3.0,2.0,"89,71",48.0,459.0,459.0,,449322,,stim,poldrack-single-stim,65.0,s483
290,draw_card,524.0,0.0,test,columbia_card_task_fmri,16.0,89.0,-80.0,16.0,4.0,2.0,"89,71",64.0,524.0,524.0,,449850,,stim,poldrack-single-stim,65.0,s483
291,draw_card,566.0,0.0,test,columbia_card_task_fmri,16.0,89.0,-80.0,16.0,5.0,2.0,"89,71",80.0,566.0,566.0,,450420,,stim,poldrack-single-stim,65.0,s483
292,draw_card,625.0,0.0,test,columbia_card_task_fmri,16.0,89.0,-80.0,16.0,6.0,2.0,"89,71",96.0,625.0,625.0,,451049,,stim,poldrack-single-stim,65.0,s483
293,end_round,622.0,0.0,test,columbia_card_task_fmri,16.0,71.0,-80.0,16.0,6.0,2.0,"89,71",96.0,622.0,622.0,,451675,6.0,stim,poldrack-single-stim,65.0,s483
295,draw_card,4611.0,0.0,test,columbia_card_task_fmri,4.0,89.0,-5.0,16.0,1.0,5.0,"89,71",4.0,4611.0,4611.0,,458681,,stim,poldrack-single-stim,66.0,s483
296,draw_card,1460.0,0.0,test,columbia_card_task_fmri,4.0,89.0,-5.0,16.0,2.0,5.0,"89,71",8.0,1460.0,1460.0,,460146,,stim,poldrack-single-stim,66.0,s483
297,draw_card,632.0,0.0,test,columbia_card_task_fmri,4.0,89.0,-5.0,16.0,3.0,5.0,"89,71",12.0,632.0,632.0,,460783,,stim,poldrack-single-stim,66.0,s483
298,draw_card,1116.0,0.0,test,columbia_card_task_fmri,4.0,89.0,-5.0,16.0,4.0,5.0,"89,71",16.0,1116.0,1116.0,,461903,,stim,poldrack-single-stim,66.0,s483
299,draw_card,462.0,1.0,test,columbia_card_task_fmri,4.0,89.0,-5.0,16.0,5.0,5.0,"89,71",11.0,462.0,462.0,,462370,5.0,stim,poldrack-single-stim,66.0,s483
301,draw_card,1851.0,0.0,test,columbia_card_task_fmri,14.0,89.0,-80.0,6.0,1.0,1.0,"89,71",14.0,1851.0,1851.0,,466618,,stim,poldrack-single-stim,67.0,s483
302,draw_card,559.0,0.0,test,columbia_card_task_fmri,14.0,89.0,-80.0,6.0,2.0,1.0,"89,71",28.0,559.0,559.0,,467180,,stim,poldrack-single-stim,67.0,s483
303,draw_card,637.0,0.0,test,columbia_card_task_fmri,14.0,89.0,-80.0,6.0,3.0,1.0,"89,71",42.0,637.0,637.0,,467822,,stim,poldrack-single-stim,67.0,s483
304,end_round,786.0,0.0,test,columbia_card_task_fmri,14.0,71.0,-80.0,6.0,3.0,1.0,"89,71",42.0,786.0,786.0,,468611,3.0,stim,poldrack-single-stim,67.0,s483
306,draw_card,3207.0,0.0,test,columbia_card_task_fmri,15.0,89.0,-75.0,6.0,1.0,1.0,"89,71",15.0,3207.0,3207.0,,474147,,stim,poldrack-single-stim,68.0,s483
307,draw_card,402.0,0.0,test,columbia_card_task_fmri,15.0,89.0,-75.0,6.0,2.0,1.0,"89,71",30.0,402.0,402.0,,474554,,stim,poldrack-single-stim,68.0,s483
308,draw_card,486.0,0.0,test,columbia_card_task_fmri,15.0,89.0,-75.0,6.0,3.0,1.0,"89,71",45.0,486.0,486.0,,475043,,stim,poldrack-single-stim,68.0,s483
309,end_round,610.0,0.0,test,columbia_card_task_fmri,15.0,71.0,-75.0,6.0,3.0,1.0,"89,71",45.0,610.0,610.0,,475657,3.0,stim,poldrack-single-stim,68.0,s483
311,draw_card,1574.0,1.0,test,columbia_card_task_fmri,16.0,89.0,-70.0,6.0,1.0,1.0,"89,71",-70.0,1574.0,1574.0,,479559,1.0,stim,poldrack-single-stim,69.0,s483
313,draw_card,2887.0,1.0,test,columbia_card_task_fmri,23.0,89.0,-60.0,8.0,1.0,2.0,"89,71",-60.0,2887.0,2887.0,,485319,1.0,stim,poldrack-single-stim,70.0,s483
315,draw_card,999.0,1.0,test,columbia_card_task_fmri,27.0,89.0,-70.0,8.0,1.0,2.0,"89,71",-70.0,999.0,999.0,,489056,1.0,stim,poldrack-single-stim,71.0,s483
317,draw_card,798.0,0.0,test,columbia_card_task_fmri,16.0,89.0,-65.0,9.0,1.0,2.0,"89,71",16.0,798.0,798.0,,492114,,stim,poldrack-single-stim,72.0,s483
318,draw_card,1136.0,0.0,test,columbia_card_task_fmri,16.0,89.0,-65.0,9.0,2.0,2.0,"89,71",32.0,1136.0,1136.0,,493255,,stim,poldrack-single-stim,72.0,s483
319,draw_card,645.0,0.0,test,columbia_card_task_fmri,16.0,89.0,-65.0,9.0,3.0,2.0,"89,71",48.0,645.0,645.0,,493905,,stim,poldrack-single-stim,72.0,s483
320,draw_card,824.0,0.0,test,columbia_card_task_fmri,16.0,89.0,-65.0,9.0,4.0,2.0,"89,71",64.0,824.0,824.0,,494733,,stim,poldrack-single-stim,72.0,s483
321,end_round,1010.0,0.0,test,columbia_card_task_fmri,16.0,71.0,-65.0,9.0,4.0,2.0,"89,71",64.0,1010.0,1010.0,,495749,4.0,stim,poldrack-single-stim,72.0,s483
323,draw_card,1836.0,0.0,test,columbia_card_task_fmri,13.0,89.0,-85.0,10.0,1.0,1.0,"89,71",13.0,1836.0,1836.0,,499914,,stim,poldrack-single-stim,73.0,s483
324,draw_card,387.0,0.0,test,columbia_card_task_fmri,13.0,89.0,-85.0,10.0,2.0,1.0,"89,71",26.0,387.0,387.0,,500304,,stim,poldrack-single-stim,73.0,s483
325,draw_card,426.0,0.0,test,columbia_card_task_fmri,13.0,89.0,-85.0,10.0,3.0,1.0,"89,71",39.0,426.0,426.0,,500736,,stim,poldrack-single-stim,73.0,s483
326,draw_card,432.0,0.0,test,columbia_card_task_fmri,13.0,89.0,-85.0,10.0,4.0,1.0,"89,71",52.0,432.0,432.0,,501173,,stim,poldrack-single-stim,73.0,s483
327,draw_card,706.0,0.0,test,columbia_card_task_fmri,13.0,89.0,-85.0,10.0,5.0,1.0,"89,71",65.0,706.0,706.0,,501884,,stim,poldrack-single-stim,73.0,s483
328,end_round,641.0,0.0,test,columbia_card_task_fmri,13.0,71.0,-85.0,10.0,5.0,1.0,"89,71",65.0,641.0,641.0,,502530,5.0,stim,poldrack-single-stim,73.0,s483
330,draw_card,3182.0,0.0,test,columbia_card_task_fmri,14.0,89.0,-65.0,10.0,1.0,2.0,"89,71",14.0,3182.0,3182.0,,508177,,stim,poldrack-single-stim,74.0,s483
331,draw_card,457.0,0.0,test,columbia_card_task_fmri,14.0,89.0,-65.0,10.0,2.0,2.0,"89,71",28.0,457.0,457.0,,508639,,stim,poldrack-single-stim,74.0,s483
332,draw_card,498.0,1.0,test,columbia_card_task_fmri,14.0,89.0,-65.0,10.0,3.0,2.0,"89,71",-37.0,498.0,498.0,,509142,3.0,stim,poldrack-single-stim,74.0,s483
334,draw_card,935.0,0.0,test,columbia_card_task_fmri,17.0,89.0,-70.0,10.0,1.0,2.0,"89,71",17.0,935.0,935.0,,512609,,stim,poldrack-single-stim,75.0,s483
335,draw_card,865.0,1.0,test,columbia_card_task_fmri,17.0,89.0,-70.0,10.0,2.0,2.0,"89,71",-53.0,865.0,865.0,,513479,2.0,stim,poldrack-single-stim,75.0,s483
337,draw_card,1579.0,0.0,test,columbia_card_task_fmri,13.0,89.0,-75.0,12.0,1.0,2.0,"89,71",13.0,1579.0,1579.0,,517386,,stim,poldrack-single-stim,76.0,s483
338,draw_card,361.0,1.0,test,columbia_card_task_fmri,13.0,89.0,-75.0,12.0,2.0,2.0,"89,71",-62.0,361.0,361.0,,517752,2.0,stim,poldrack-single-stim,76.0,s483
340,draw_card,881.0,0.0,test,columbia_card_task_fmri,14.0,89.0,-70.0,12.0,1.0,2.0,"89,71",14.0,881.0,881.0,,521166,,stim,poldrack-single-stim,77.0,s483
341,draw_card,795.0,0.0,test,columbia_card_task_fmri,14.0,89.0,-70.0,12.0,2.0,2.0,"89,71",28.0,795.0,795.0,,521965,,stim,poldrack-single-stim,77.0,s483
342,draw_card,602.0,0.0,test,columbia_card_task_fmri,14.0,89.0,-70.0,12.0,3.0,2.0,"89,71",42.0,602.0,602.0,,522572,,stim,poldrack-single-stim,77.0,s483
343,draw_card,615.0,0.0,test,columbia_card_task_fmri,14.0,89.0,-70.0,12.0,4.0,2.0,"89,71",56.0,615.0,615.0,,523191,,stim,poldrack-single-stim,77.0,s483
344,end_round,590.0,0.0,test,columbia_card_task_fmri,14.0,71.0,-70.0,12.0,4.0,2.0,"89,71",56.0,590.0,590.0,,523786,4.0,stim,poldrack-single-stim,77.0,s483
346,draw_card,1533.0,0.0,test,columbia_card_task_fmri,16.0,89.0,-80.0,12.0,1.0,2.0,"89,71",16.0,1533.0,1533.0,,528327,,stim,poldrack-single-stim,78.0,s483
347,draw_card,457.0,0.0,test,columbia_card_task_fmri,16.0,89.0,-80.0,12.0,2.0,2.0,"89,71",32.0,457.0,457.0,,528790,,stim,poldrack-single-stim,78.0,s483
348,draw_card,500.0,0.0,test,columbia_card_task_fmri,16.0,89.0,-80.0,12.0,3.0,2.0,"89,71",48.0,500.0,500.0,,529295,,stim,poldrack-single-stim,78.0,s483
349,end_round,483.0,0.0,test,columbia_card_task_fmri,16.0,71.0,-80.0,12.0,3.0,2.0,"89,71",48.0,483.0,483.0,,529783,3.0,stim,poldrack-single-stim,78.0,s483
351,draw_card,1756.0,0.0,test,columbia_card_task_fmri,16.0,89.0,-65.0,15.0,1.0,3.0,"89,71",16.0,1756.0,1756.0,,533867,,stim,poldrack-single-stim,79.0,s483
352,draw_card,503.0,0.0,test,columbia_card_task_fmri,16.0,89.0,-65.0,15.0,2.0,3.0,"89,71",32.0,503.0,503.0,,534374,,stim,poldrack-single-stim,79.0,s483
353,draw_card,781.0,0.0,test,columbia_card_task_fmri,16.0,89.0,-65.0,15.0,3.0,3.0,"89,71",48.0,781.0,781.0,,535161,,stim,poldrack-single-stim,79.0,s483
354,draw_card,782.0,0.0,test,columbia_card_task_fmri,16.0,89.0,-65.0,15.0,4.0,3.0,"89,71",64.0,782.0,782.0,,535948,,stim,poldrack-single-stim,79.0,s483
355,end_round,1227.0,0.0,test,columbia_card_task_fmri,16.0,71.0,-65.0,15.0,4.0,3.0,"89,71",64.0,1227.0,1227.0,,537180,4.0,stim,poldrack-single-stim,79.0,s483
357,draw_card,5666.0,1.0,test,columbia_card_task_fmri,15.0,89.0,-75.0,16.0,1.0,3.0,"89,71",-75.0,5666.0,5666.0,,545106,1.0,stim,poldrack-single-stim,80.0,s483
359,draw_card,1419.0,0.0,test,columbia_card_task_fmri,14.0,89.0,-35.0,16.0,1.0,5.0,"89,71",14.0,1419.0,1419.0,,548991,,stim,poldrack-single-stim,81.0,s483
360,draw_card,725.0,0.0,test,columbia_card_task_fmri,14.0,89.0,-35.0,16.0,2.0,5.0,"89,71",28.0,725.0,725.0,,549720,,stim,poldrack-single-stim,81.0,s483
361,end_round,544.0,0.0,test,columbia_card_task_fmri,14.0,71.0,-35.0,16.0,2.0,5.0,"89,71",28.0,544.0,544.0,,550269,2.0,stim,poldrack-single-stim,81.0,s483
363,draw_card,1758.0,0.0,test,columbia_card_task_fmri,16.0,89.0,-75.0,15.0,1.0,2.0,"89,71",16.0,1758.0,1758.0,,554357,,stim,poldrack-single-stim,82.0,s483
364,draw_card,422.0,0.0,test,columbia_card_task_fmri,16.0,89.0,-75.0,15.0,2.0,2.0,"89,71",32.0,422.0,422.0,,554785,,stim,poldrack-single-stim,82.0,s483
365,draw_card,435.0,0.0,test,columbia_card_task_fmri,16.0,89.0,-75.0,15.0,3.0,2.0,"89,71",48.0,435.0,435.0,,555226,,stim,poldrack-single-stim,82.0,s483
366,draw_card,495.0,0.0,test,columbia_card_task_fmri,16.0,89.0,-75.0,15.0,4.0,2.0,"89,71",64.0,495.0,495.0,,555726,,stim,poldrack-single-stim,82.0,s483
367,draw_card,433.0,0.0,test,columbia_card_task_fmri,16.0,89.0,-75.0,15.0,5.0,2.0,"89,71",80.0,433.0,433.0,,556165,,stim,poldrack-single-stim,82.0,s483
368,draw_card,634.0,1.0,test,columbia_card_task_fmri,16.0,89.0,-75.0,15.0,6.0,2.0,"89,71",5.0,634.0,634.0,,556804,6.0,stim,poldrack-single-stim,82.0,s483
370,draw_card,454.0,1.0,test,columbia_card_task_fmri,16.0,89.0,-70.0,15.0,1.0,2.0,"89,71",-70.0,454.0,454.0,,559588,1.0,stim,poldrack-single-stim,83.0,s483
372,draw_card,1224.0,1.0,test,columbia_card_task_fmri,8.0,89.0,-90.0,16.0,1.0,1.0,"89,71",-90.0,1224.0,1224.0,,563413,1.0,stim,poldrack-single-stim,84.0,s483
374,draw_card,1493.0,0.0,test,columbia_card_task_fmri,10.0,89.0,-95.0,16.0,1.0,1.0,"89,71",10.0,1493.0,1493.0,,567167,,stim,poldrack-single-stim,85.0,s483
375,draw_card,378.0,0.0,test,columbia_card_task_fmri,10.0,89.0,-95.0,16.0,2.0,1.0,"89,71",20.0,378.0,378.0,,567550,,stim,poldrack-single-stim,85.0,s483
376,draw_card,534.0,1.0,test,columbia_card_task_fmri,10.0,89.0,-95.0,16.0,3.0,1.0,"89,71",-75.0,534.0,534.0,,568089,3.0,stim,poldrack-single-stim,85.0,s483
378,draw_card,1832.0,1.0,test,columbia_card_task_fmri,15.0,89.0,-70.0,16.0,1.0,2.0,"89,71",-70.0,1832.0,1832.0,,572185,1.0,stim,poldrack-single-stim,86.0,s483
380,draw_card,1078.0,0.0,test,columbia_card_task_fmri,16.0,89.0,-85.0,16.0,1.0,2.0,"89,71",16.0,1078.0,1078.0,,575798,,stim,poldrack-single-stim,87.0,s483
381,draw_card,414.0,0.0,test,columbia_card_task_fmri,16.0,89.0,-85.0,16.0,2.0,2.0,"89,71",32.0,414.0,414.0,,576216,,stim,poldrack-single-stim,87.0,s483
382,draw_card,566.0,0.0,test,columbia_card_task_fmri,16.0,89.0,-85.0,16.0,3.0,2.0,"89,71",48.0,566.0,566.0,,576788,,stim,poldrack-single-stim,87.0,s483
383,draw_card,641.0,0.0,test,columbia_card_task_fmri,16.0,89.0,-85.0,16.0,4.0,2.0,"89,71",64.0,641.0,641.0,,577435,,stim,poldrack-single-stim,87.0,s483
384,end_round,552.0,0.0,test,columbia_card_task_fmri,16.0,71.0,-85.0,16.0,4.0,2.0,"89,71",64.0,552.0,552.0,,577991,4.0,stim,poldrack-single-stim,87.0,s483
